,timestamp,FullName,CurrentEmploymentType,CurrentEmploymentTitle,location,lat,long,Encounter_FullName,Encounter_CurrentEmploymentType,Encounter_CurrentEmploymentTitle,Encounter_time_diff_minutes
161,2014-01-06 13:20:00,"Ribera, Anda",,,Hippokampos,36.07643072945946,24.857924466351353,"Alcazar, Lucas",Information Technology,IT Helpdesk,1.0000000000000002
162,2014-01-06 13:20:00,"Ribera, Anda",,,Hippokampos,36.07643072945946,24.857924466351353,"Vann, Edvard",Security,Perimeter Control,3.0
163,2014-01-06 13:21:00,"Alcazar, Lucas",Information Technology,IT Helpdesk,Hippokampos,36.07643072945946,24.857924466351353,"Ribera, Anda",,,-1.0000000000000002
164,2014-01-06 13:21:00,"Alcazar, Lucas",Information Technology,IT Helpdesk,Hippokampos,36.07643072945946,24.857924466351353,"Vann, Edvard",Security,Perimeter Control,2.0000000000000004
165,2014-01-06 13:23:00,"Vann, Edvard",Security,Perimeter Control,Hippokampos,36.07643072945946,24.857924466351353,"Ribera, Anda",,,-3.0
166,2014-01-06 13:23:00,"Vann, Edvard",Security,Perimeter Control,Hippokampos,36.07643072945946,24.857924466351353,"Alcazar, Lucas",Information Technology,IT Helpdesk,-2.0000000000000004
167,2014-01-06 13:24:00,"Azada, Lars",Engineering,Engineer,Guy's Gyros,36.05568941869565,24.90220654347826,"Flecha, Sven",Information Technology,IT Technician,6.0
168,2014-01-06 13:27:00,"Barranco, Ingrid",Executive,SVP/CFO,Abila Zacharo,36.06293780064516,24.851925813870967,"Forluniau, Carla",,,-9.0
169,2014-01-06 13:27:00,"Barranco, Ingrid",Executive,SVP/CFO,Abila Zacharo,36.06293780064516,24.851925813870967,"Herrero, Kanon",Security,Badging Office,0.0
170,2014-01-06 13:27:00,"Barranco, Ingrid",Executive,SVP/CFO,Abila Zacharo,36.06293780064516,24.851925813870967,"Vann, Isia",Security,Perimeter Control,8.000000000000002
171,2014-01-06 13:27:00,"Herrero, Kanon",Security,Badging Office,Abila Zacharo,36.06293780064516,24.851925813870967,"Forluniau, Carla",,,-9.0
172,2014-01-06 13:27:00,"Herrero, Kanon",Security,Badging Office,Abila Zacharo,36.06293780064516,24.851925813870967,"Barranco, Ingrid",Executive,SVP/CFO,0.0
173,2014-01-06 13:27:00,"Herrero, Kanon",Security,Badging Office,Abila Zacharo,36.06293780064516,24.851925813870967,"Vann, Isia",Security,Perimeter Control,8.000000000000002
174,2014-01-06 13:28:00,"Mies Haber, Ruscella",,,Kalami Kafenion,36.06501389428571,24.853683928333332,"Lagos, Varja",Security,Badging Office,-9.0
175,2014-01-06 13:30:00,"Flecha, Sven",Information Technology,IT Technician,Guy's Gyros,36.05568941869565,24.90220654347826,"Azada, Lars",Engineering,Engineer,-6.0
176,2014-01-06 13:30:00,"Flecha, Sven",Information Technology,IT Technician,Guy's Gyros,36.05568941869565,24.90220654347826,"Onda, Marin",Engineering,Drill Site Manager,9.0
177,2014-01-06 13:35:00,"Vann, Isia",Security,Perimeter Control,Abila Zacharo,36.06293780064516,24.851925813870967,"Barranco, Ingrid",Executive,SVP/CFO,-8.000000000000002
178,2014-01-06 13:35:00,"Vann, Isia",Security,Perimeter Control,Abila Zacharo,36.06293780064516,24.851925813870967,"Herrero, Kanon",Security,Badging Office,-8.000000000000002
179,2014-01-06 13:37:00,"Fusil, Stenig",Security,Building Control,Ouzeri Elian,36.052362531746034,24.87044949190476,"Frente, Vira",Engineering,Hydraulic Technician,5.0
180,2014-01-06 13:39:00,"Onda, Marin",Engineering,Drill Site Manager,Guy's Gyros,36.05568941869565,24.90220654347826,"Flecha, Sven",Information Technology,IT Technician,-9.0
181,2014-01-06 13:39:00,"Onda, Marin",Engineering,Drill Site Manager,Guy's Gyros,36.05568941869565,24.90220654347826,"Balas, Felix",Engineering,Engineer,7.0
182,2014-01-06 13:39:00,"Onda, Marin",Engineering,Drill Site Manager,Guy's Gyros,36.05568941869565,24.90220654347826,"Vasco-Pais, Willem",Executive,Environmental Safety Advisor,7.0
183,2014-01-06 13:42:00,"Frente, Vira",Engineering,Hydraulic Technician,Ouzeri Elian,36.052362531746034,24.87044949190476,"Fusil, Stenig",Security,Building Control,-5.0
184,2014-01-06 13:42:00,"Frente, Vira",Engineering,Hydraulic Technician,Ouzeri Elian,36.052362531746034,24.87044949190476,"Lais, Cornelia",,,6.0
185,2014-01-06 13:42:00,"Frente, Vira",Engineering,Hydraulic Technician,Ouzeri Elian,36.052362531746034,24.87044949190476,"Ovan, Bertrand",Facilities,Facilities Group Manager,6.0
186,2014-01-06 13:46:00,"Balas, Felix",Engineering,Engineer,Guy's Gyros,36.05568941869565,24.90220654347826,"Onda, Marin",Engineering,Drill Site Manager,-7.0
187,2014-01-06 13:46:00,"Balas, Felix",Engineering,Engineer,Guy's Gyros,36.05568941869565,24.90220654347826,"Vasco-Pais, Willem",Executive,Environmental Safety Advisor,0.0
188,2014-01-06 13:46:00,"Baza, Isak",Information Technology,IT Technician,Katerina’s Café,36.05452041042857,24.899882698857144,"Dedos, Lidelse",Engineering,Engineering Group Manager,4.000000000000001
189,2014-01-06 13:46:00,"Baza, Isak",Information Technology,IT Technician,Katerina’s Café,36.05452041042857,24.899882698857144,"Frente, Birgitta",Engineering,Geologist,4.000000000000001
190,2014-01-06 13:46:00,"Baza, Isak",Information Technology,IT Technician,Katerina’s Café,36.05452041042857,24.899882698857144,"Nubarron, Adra",Engineering,Geologist,7.0
191,2014-01-06 13:46:00,"Vasco-Pais, Willem",Executive,Environmental Safety Advisor,Guy's Gyros,36.05568941869565,24.90220654347826,"Onda, Marin",Engineering,Drill Site Manager,-7.0
192,2014-01-06 13:46:00,"Vasco-Pais, Willem",Executive,Environmental Safety Advisor,Guy's Gyros,36.05568941869565,24.90220654347826,"Balas, Felix",Engineering,Engineer,0.0
193,2014-01-06 13:47:00,"Cazar, Gustav",Engineering,Hydraulic Technician,Kalami Kafenion,36.06501389428571,24.853683928333332,"Mies, Minke",Security,Perimeter Control,5.0
194,2014-01-06 13:48:00,"Lais, Cornelia",,,Ouzeri Elian,36.052362531746034,24.87044949190476,"Frente, Vira",Engineering,Hydraulic Technician,-6.0
195,2014-01-06 13:48:00,"Lais, Cornelia",,,Ouzeri Elian,36.052362531746034,24.87044949190476,"Ovan, Bertrand",Facilities,Facilities Group Manager,0.0
196,2014-01-06 13:48:00,"Ovan, Bertrand",Facilities,Facilities Group Manager,Ouzeri Elian,36.052362531746034,24.87044949190476,"Frente, Vira",Engineering,Hydraulic Technician,-6.0
197,2014-01-06 13:48:00,"Ovan, Bertrand",Facilities,Facilities Group Manager,Ouzeri Elian,36.052362531746034,24.87044949190476,"Lais, Cornelia",,,0.0
198,2014-01-06 13:50:00,"Dedos, Lidelse",Engineering,Engineering Group Manager,Katerina’s Café,36.05452041042857,24.899882698857144,"Baza, Isak",Information Technology,IT Technician,-4.000000000000001
199,2014-01-06 13:50:00,"Dedos, Lidelse",Engineering,Engineering Group Manager,Katerina’s Café,36.05452041042857,24.899882698857144,"Frente, Birgitta",Engineering,Geologist,0.0
200,2014-01-06 13:50:00,"Dedos, Lidelse",Engineering,Engineering Group Manager,Katerina’s Café,36.05452041042857,24.899882698857144,"Nubarron, Adra",Engineering,Geologist,3.0
201,2014-01-06 13:50:00,"Dedos, Lidelse",Engineering,Engineering Group Manager,Katerina’s Café,36.05452041042857,24.899882698857144,"Bodrogi, Loreto",Security,Site Control,9.0
202,2014-01-06 13:50:00,"Frente, Birgitta",Engineering,Geologist,Katerina’s Café,36.05452041042857,24.899882698857144,"Baza, Isak",Information Technology,IT Technician,-4.000000000000001
203,2014-01-06 13:50:00,"Frente, Birgitta",Engineering,Geologist,Katerina’s Café,36.05452041042857,24.899882698857144,"Dedos, Lidelse",Engineering,Engineering Group Manager,0.0
204,2014-01-06 13:50:00,"Frente, Birgitta",Engineering,Geologist,Katerina’s Café,36.05452041042857,24.899882698857144,"Nubarron, Adra",Engineering,Geologist,3.0
205,2014-01-06 13:50:00,"Frente, Birgitta",Engineering,Geologist,Katerina’s Café,36.05452041042857,24.899882698857144,"Bodrogi, Loreto",Security,Site Control,9.0
206,2014-01-06 13:52:00,"Mies, Minke",Security,Perimeter Control,Kalami Kafenion,36.06501389428571,24.853683928333332,"Cazar, Gustav",Engineering,Hydraulic Technician,-5.0
207,2014-01-06 13:52:00,"Mies, Minke",Security,Perimeter Control,Kalami Kafenion,36.06501389428571,24.853683928333332,"Awelon, Varro",,,8.000000000000002
208,2014-01-06 13:52:00,"Orilla, Kare",Engineering,Drill Technician,Gelatogalore,36.05974840304348,24.85803057934783,"Ferro, Inga",Security,Site Control,8.000000000000002
209,2014-01-06 13:53:00,"Nubarron, Adra",Engineering,Geologist,Katerina’s Café,36.05452041042857,24.899882698857144,"Baza, Isak",Information Technology,IT Technician,-7.0
210,2014-01-06 13:53:00,"Nubarron, Adra",Engineering,Geologist,Katerina’s Café,36.05452041042857,24.899882698857144,"Dedos, Lidelse",Engineering,Engineering Group Manager,-3.0
211,2014-01-06 13:53:00,"Nubarron, Adra",Engineering,Geologist,Katerina’s Café,36.05452041042857,24.899882698857144,"Frente, Birgitta",Engineering,Geologist,-3.0
212,2014-01-06 13:53:00,"Nubarron, Adra",Engineering,Geologist,Katerina’s Café,36.05452041042857,24.899882698857144,"Bodrogi, Loreto",Security,Site Control,6.0
213,2014-01-06 13:57:00,"Calzas, Axel",Engineering,Drill Technician,Hippokampos,36.07643072945946,24.857924466351353,"Coginian, Dante",,,1.0000000000000002
214,2014-01-06 13:57:00,"Calzas, Axel",Engineering,Drill Technician,Hippokampos,36.07643072945946,24.857924466351353,"Bramar, Mat",,,7.0
215,2014-01-06 13:58:00,"Coginian, Dante",,,Hippokampos,36.07643072945946,24.857924466351353,"Calzas, Axel",Engineering,Drill Technician,-1.0000000000000002
216,2014-01-06 13:58:00,"Coginian, Dante",,,Hippokampos,36.07643072945946,24.857924466351353,"Bramar, Mat",,,6.0
217,2014-01-06 13:59:00,"Bodrogi, Loreto",Security,Site Control,Katerina’s Café,36.05452041042857,24.899882698857144,"Dedos, Lidelse",Engineering,Engineering Group Manager,-9.0
218,2014-01-06 13:59:00,"Bodrogi, Loreto",Security,Site Control,Katerina’s Café,36.05452041042857,24.899882698857144,"Frente, Birgitta",Engineering,Geologist,-9.0
219,2014-01-06 13:59:00,"Bodrogi, Loreto",Security,Site Control,Katerina’s Café,36.05452041042857,24.899882698857144,"Nubarron, Adra",Engineering,Geologist,-6.0
220,2014-01-06 14:00:00,"Awelon, Varro",,,Kalami Kafenion,36.06501389428571,24.853683928333332,"Mies, Minke",Security,Perimeter Control,-8.000000000000002
221,2014-01-06 14:00:00,"Ferro, Inga",Security,Site Control,Gelatogalore,36.05974840304348,24.85803057934783,"Orilla, Kare",Engineering,Drill Technician,-8.000000000000002
222,2014-01-06 14:04:00,"Bramar, Mat",,,Hippokampos,36.07643072945946,24.857924466351353,"Calzas, Axel",Engineering,Drill Technician,-7.0
223,2014-01-06 14:04:00,"Bramar, Mat",,,Hippokampos,36.07643072945946,24.857924466351353,"Coginian, Dante",,,-6.0
224,2014-01-06 20:07:00,"Bergen, Linnea",Information Technology,IT Group Manager,Katerina’s Café,36.05452041042857,24.899882698857144,"Dedos, Lidelse",Engineering,Engineering Group Manager,1.0000000000000002
225,2014-01-06 20:08:00,"Dedos, Lidelse",Engineering,Engineering Group Manager,Katerina’s Café,36.05452041042857,24.899882698857144,"Bergen, Linnea",Information Technology,IT Group Manager,-1.0000000000000002
226,2014-01-06 20:09:00,"Resumir, Felix",Security,Security Group Manager,Guy's Gyros,36.05568941869565,24.90220654347826,"Lagos, Varja",Security,Badging Office,4.000000000000001
227,2014-01-06 20:09:00,"Resumir, Felix",Security,Security Group Manager,Guy's Gyros,36.05568941869565,24.90220654347826,"Fusil, Stenig",Security,Building Control,6.0
228,2014-01-06 20:12:00,"Coginian, Dante",,,Frydos Autosupply n' More,36.05502064428571,24.900556137499997,"Lais, Cornelia",,,3.0
229,2014-01-06 20:13:00,"Lagos, Varja",Security,Badging Office,Guy's Gyros,36.05568941869565,24.90220654347826,"Resumir, Felix",Security,Security Group Manager,-4.000000000000001
230,2014-01-06 20:13:00,"Lagos, Varja",Security,Badging Office,Guy's Gyros,36.05568941869565,24.90220654347826,"Fusil, Stenig",Security,Building Control,2.0000000000000004
231,2014-01-06 20:15:00,"Fusil, Stenig",Security,Building Control,Guy's Gyros,36.05568941869565,24.90220654347826,"Resumir, Felix",Security,Security Group Manager,-6.0
232,2014-01-06 20:15:00,"Fusil, Stenig",Security,Building Control,Guy's Gyros,36.05568941869565,24.90220654347826,"Lagos, Varja",Security,Badging Office,-2.0000000000000004
233,2014-01-06 20:15:00,"Fusil, Stenig",Security,Building Control,Guy's Gyros,36.05568941869565,24.90220654347826,"Ferro, Inga",Security,Site Control,9.0
234,2014-01-06 20:15:00,"Lais, Cornelia",,,Frydos Autosupply n' More,36.05502064428571,24.900556137499997,"Coginian, Dante",,,-3.0
235,2014-01-06 20:19:00,"Forluniau, Carla",,,Katerina’s Café,36.05452041042857,24.899882698857144,"Osvaldo, Hennie",Security,Perimeter Control,10.0
236,2014-01-06 20:20:00,"Cazar, Gustav",Engineering,Hydraulic Technician,Hippokampos,36.07643072945946,24.857924466351353,"Frente, Vira",Engineering,Hydraulic Technician,9.0
237,2014-01-06 20:24:00,"Ferro, Inga",Security,Site Control,Guy's Gyros,36.05568941869565,24.90220654347826,"Fusil, Stenig",Security,Building Control,-9.0
238,2014-01-06 20:24:00,"Ferro, Inga",Security,Site Control,Guy's Gyros,36.05568941869565,24.90220654347826,"Cocinaro, Hideki",Security,Site Control,4.000000000000001
239,2014-01-06 20:28:00,"Cocinaro, Hideki",Security,Site Control,Guy's Gyros,36.05568941869565,24.90220654347826,"Ferro, Inga",Security,Site Control,-4.000000000000001
240,2014-01-06 20:29:00,"Frente, Vira",Engineering,Hydraulic Technician,Hippokampos,36.07643072945946,24.857924466351353,"Cazar, Gustav",Engineering,Hydraulic Technician,-9.0
241,2014-01-06 20:29:00,"Frente, Vira",Engineering,Hydraulic Technician,Hippokampos,36.07643072945946,24.857924466351353,"Calzas, Axel",Engineering,Drill Technician,7.0
242,2014-01-06 20:29:00,"Osvaldo, Hennie",Security,Perimeter Control,Katerina’s Café,36.05452041042857,24.899882698857144,"Forluniau, Carla",,,-10.0
243,2014-01-06 20:29:00,"Osvaldo, Hennie",Security,Perimeter Control,Katerina’s Café,36.05452041042857,24.899882698857144,"Ribera, Anda",,,1.0000000000000002
244,2014-01-06 20:29:00,"Osvaldo, Hennie",Security,Perimeter Control,Katerina’s Café,36.05452041042857,24.899882698857144,"Ovan, Bertrand",Facilities,Facilities Group Manager,4.000000000000001
245,2014-01-06 20:30:00,"Ribera, Anda",,,Katerina’s Café,36.05452041042857,24.899882698857144,"Osvaldo, Hennie",Security,Perimeter Control,-1.0000000000000002
246,2014-01-06 20:30:00,"Ribera, Anda",,,Katerina’s Café,36.05452041042857,24.899882698857144,"Ovan, Bertrand",Facilities,Facilities Group Manager,3.0
247,2014-01-06 20:33:00,"Ovan, Bertrand",Facilities,Facilities Group Manager,Katerina’s Café,36.05452041042857,24.899882698857144,"Osvaldo, Hennie",Security,Perimeter Control,-4.000000000000001
248,2014-01-06 20:33:00,"Ovan, Bertrand",Facilities,Facilities Group Manager,Katerina’s Café,36.05452041042857,24.899882698857144,"Ribera, Anda",,,-3.0
249,2014-01-06 20:36:00,"Calzas, Axel",Engineering,Drill Technician,Hippokampos,36.07643072945946,24.857924466351353,"Frente, Vira",Engineering,Hydraulic Technician,-7.0
250,2014-01-06 20:36:00,"Calzas, Axel",Engineering,Drill Technician,Hippokampos,36.07643072945946,24.857924466351353,"Awelon, Varro",,,10.0
251,2014-01-06 20:36:00,"Calzas, Axel",Engineering,Drill Technician,Hippokampos,36.07643072945946,24.857924466351353,"Azada, Lars",Engineering,Engineer,10.0
252,2014-01-06 20:46:00,"Awelon, Varro",,,Hippokampos,36.07643072945946,24.857924466351353,"Calzas, Axel",Engineering,Drill Technician,-10.0
253,2014-01-06 20:46:00,"Awelon, Varro",,,Hippokampos,36.07643072945946,24.857924466351353,"Azada, Lars",Engineering,Engineer,0.0
254,2014-01-06 20:46:00,"Awelon, Varro",,,Hippokampos,36.07643072945946,24.857924466351353,"Barranco, Ingrid",Executive,SVP/CFO,6.0
255,2014-01-06 20:46:00,"Azada, Lars",Engineering,Engineer,Hippokampos,36.07643072945946,24.857924466351353,"Calzas, Axel",Engineering,Drill Technician,-10.0
256,2014-01-06 20:46:00,"Azada, Lars",Engineering,Engineer,Hippokampos,36.07643072945946,24.857924466351353,"Awelon, Varro",,,0.0
257,2014-01-06 20:46:00,"Azada, Lars",Engineering,Engineer,Hippokampos,36.07643072945946,24.857924466351353,"Barranco, Ingrid",Executive,SVP/CFO,6.0
258,2014-01-06 20:52:00,"Barranco, Ingrid",Executive,SVP/CFO,Hippokampos,36.07643072945946,24.857924466351353,"Awelon, Varro",,,-6.0
259,2014-01-06 20:52:00,"Barranco, Ingrid",Executive,SVP/CFO,Hippokampos,36.07643072945946,24.857924466351353,"Azada, Lars",Engineering,Engineer,-6.0
260,2014-01-06 20:59:00,"Orilla, Kare",Engineering,Drill Technician,Katerina’s Café,36.05452041042857,24.899882698857144,"Frente, Birgitta",Engineering,Geologist,4.000000000000001
261,2014-01-06 21:03:00,"Frente, Birgitta",Engineering,Geologist,Katerina’s Café,36.05452041042857,24.899882698857144,"Orilla, Kare",Engineering,Drill Technician,-4.000000000000001
262,2014-01-06 21:03:00,"Frente, Birgitta",Engineering,Geologist,Katerina’s Café,36.05452041042857,24.899882698857144,"Bramar, Mat",,,9.0
263,2014-01-06 21:12:00,"Bramar, Mat",,,Katerina’s Café,36.05452041042857,24.899882698857144,"Frente, Birgitta",Engineering,Geologist,-9.0
264,2014-01-06 21:23:00,"Nubarron, Adra",Engineering,Geologist,Frydos Autosupply n' More,36.05502064428571,24.900556137499997,"Onda, Marin",Engineering,Drill Site Manager,9.0
265,2014-01-06 21:32:00,"Onda, Marin",Engineering,Drill Site Manager,Frydos Autosupply n' More,36.05502064428571,24.900556137499997,"Nubarron, Adra",Engineering,Geologist,-9.0
266,2014-01-07 07:27:00,"Flecha, Sven",Information Technology,IT Technician,Brew've Been Served,36.05407241084112,24.90122133514019,"Lais, Cornelia",,,4.000000000000001
267,2014-01-07 07:27:00,"Flecha, Sven",Information Technology,IT Technician,Brew've Been Served,36.05407241084112,24.90122133514019,"Vann, Edvard",Security,Perimeter Control,6.0
268,2014-01-07 07:31:00,"Lais, Cornelia",,,Brew've Been Served,36.05407241084112,24.90122133514019,"Flecha, Sven",Information Technology,IT Technician,-4.000000000000001
269,2014-01-07 07:31:00,"Lais, Cornelia",,,Brew've Been Served,36.05407241084112,24.90122133514019,"Vann, Edvard",Security,Perimeter Control,2.0000000000000004
270,2014-01-07 07:33:00,"Vann, Edvard",Security,Perimeter Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Flecha, Sven",Information Technology,IT Technician,-6.0
271,2014-01-07 07:33:00,"Vann, Edvard",Security,Perimeter Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Lais, Cornelia",,,-2.0000000000000004
272,2014-01-07 07:35:00,"Calixto, Nils",Information Technology,IT Technician,Hallowed Grounds,36.06365039796875,24.8859114321875,"Arpa, Emile",,,2.0000000000000004
273,2014-01-07 07:35:00,"Calixto, Nils",Information Technology,IT Technician,Hallowed Grounds,36.06365039796875,24.8859114321875,"Dedos, Lidelse",Engineering,Engineering Group Manager,6.0
